seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
9,50,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1150.42,4.77624,0.0,0.0,0.0,0.0,0.0,0.0,13.524,0.0651367
25,100,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2797.39,6.44447,0.0,0.0,0.0,0.0,0.0,0.0,15.0126,0.0431011
41,150,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4443.24,6.75463,0.0,0.0,0.0,0.0,0.0,0.0,15.3869,0.0393667
57,200,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6087.06,8.74285,0.0,0.0,0.0,0.0,0.0,0.0,15.5497,0.0376153
73,250,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7734.91,10.0094,0.0,0.0,0.0,0.0,0.0,0.0,15.6594,0.0270703
89,300,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9378.73,8.93029,0.0,0.0,0.0,0.0,0.0,0.0,15.729,0.0275616
105,350,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11024.0,14.01,0.0,0.0,0.0,0.0,0.0,0.0,15.6956,0.0201635
121,400,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12671.6,10.9901,0.0,0.0,0.0,0.0,0.0,0.0,15.7269,0.0259611
137,450,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14316.3,10.2179,0.0,0.0,0.0,0.0,0.0,0.0,15.76,0.0227802
153,500,100,2,10,1,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15960.2,12.0273,0.0,0.0,0.0,0.0,0.0,0.0,15.7775,0.0267223
