num_deliveries,opt_opts_ratio_avg
10,2.727395595727899
20,2.8497933538244253
30,2.5543938083627067
40,2.2749692563503423
50,2.1171448176880086
60,1.9943593717811634
70,1.9411428363979597
80,1.913585276638709
