num_deliveries,opt_opts_ratio_avg
10,2.370710109404999
20,1.8504593335453816
30,1.8186292450636443
40,1.6842400077933646
50,1.7366797671757626
60,1.6618141992629365
70,1.7063903610178146
80,1.5771096079211575
