seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
200,10,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,11.2424,4.7502,2205.34,243.142,3.0303,0.586302,0.0,0.0,15.0909,3.08727
204,20,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,15.7879,4.60813,2323.64,131.687,3.42424,0.901388,0.0,0.0,45.3333,11.1929
208,30,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,21.4242,5.86851,2340.02,107.916,4.06061,0.661438,0.0,0.0,82.1515,15.958
212,40,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,24.9697,6.07497,2356.7,119.678,4.27273,1.0155,0.0,0.0,136.545,25.157
216,50,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,27.7273,5.23374,2360.85,99.1615,4.69697,1.1592,0.000181818,0.000391675,205.455,29.9557
220,60,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,28.5152,6.11413,2367.94,87.3418,4.87879,1.42522,0.000242424,0.000435194,262.03,44.4244
224,70,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,32.0909,7.32873,2398.51,80.046,5.21212,0.918559,0.000272727,0.00057406,352.818,67.3705
228,80,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,34.1515,5.27447,2390.38,77.1287,5.21212,1.0155,0.000666667,0.000777282,485.333,73.487
232,90,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,36.6667,7.17925,2384.04,88.0266,5.54545,1.19896,0.00121212,0.000696311,591.545,66.8211
236,100,100,8,10,5,2500,5,0.05,0.5,6,1,33,150,0,0,1,0,2,39.2727,7.32407,2410.68,85.0296,6.06061,1.11803,0.00133333,0.000816497,716.758,88.6325
