seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
1,10,100,8,10,1,2500,10,0.05,0.5,0,3,33,150,30,0,1,0,0,29.303,6.69648,2347.77,145.725,2.75758,1.04583,0.0258485,0.0179672,26.5455,6.49519
5,20,100,8,10,1,2500,10,0.05,0.5,0,3,33,150,30,0,1,0,0,43.5455,9.54297,2398.27,90.1408,2.90909,1.22474,0.0726061,0.0524034,126.303,55.8172
1,30,100,8,10,1,2500,10,0.05,0.5,0,3,33,150,30,0,1,0,0,56.7576,7.8463,2435.09,84.8579,3.36364,0.968246,0.542,0.713144,453.515,230.927
