seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
123,10,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,42.0,8.74285,4444.62,387.03,4.60606,1.27475,0.0,0.0,37.1212,5.25595
127,20,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,58.2121,10.0273,4586.45,327.193,5.0303,1.66771,0.0,0.0,136.242,15.3073
131,30,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,70.697,8.16044,4615.7,284.583,5.24242,1.69558,0.000272727,0.000452267,282.515,16.6104
135,40,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,85.8485,10.9605,4731.69,231.066,6.75758,1.6298,0.000484848,0.000755034,492.182,27.4841
139,50,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,88.0,11.0736,4694.84,344.192,6.36364,1.60078,0.00142424,0.000902438,777.061,34.6437
143,60,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,101.0,9.7532,4732.56,267.141,6.42424,2.16506,0.00239394,0.000863836,1104.39,52.6168
147,70,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,107.485,9.7632,4742.68,207.174,7.0,2.01556,0.00381818,0.00113067,1500.82,83.4182
151,80,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,118.697,15.3307,4793.31,180.275,7.39394,2.09911,0.00539394,0.00111634,1917.24,75.5029
155,90,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,122.455,12.8406,4769.03,208.808,7.51515,2.12867,0.0079697,0.00179382,2439.36,88.8105
159,100,100,8,10,5,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,0,128.182,12.5386,4743.46,265.771,7.78788,2.25,0.0108788,0.00178111,3003.55,74.3039
