num_deliveries,opt_opts_ratio_avg
10,2.407405687243181
20,2.8740495176581575
30,2.8671396118130006
40,2.730410425332404
50,2.429406826134009
60,2.265177739900543
70,2.170398355268938
80,2.135672554900844
