seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
0,50,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1186.15,7.81225,0.0,0.0,0.0,0.0,0.0,0.0,12.0326,0.14314
16,100,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2810.36,11.848,0.0,0.0,0.0,0.0,0.0,0.0,13.3554,0.0859376
32,150,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4431.36,9.64689,0.0,0.0,0.0,0.0,0.0,0.0,13.7104,0.0641806
48,200,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6059.0,10.923,0.0,0.0,0.0,0.0,0.0,0.0,13.8808,0.0480408
64,250,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7684.73,13.1624,0.0,0.0,0.0,0.0,0.0,0.0,13.9916,0.0565592
80,300,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9303.39,15.3857,0.0,0.0,0.0,0.0,0.0,0.0,14.0283,0.0607142
96,350,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,10931.7,15.3297,0.0,0.0,0.0,0.0,0.0,0.0,14.0783,0.0389219
112,400,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12552.4,14.3897,0.0,0.0,0.0,0.0,0.0,0.0,14.0956,0.0468847
128,450,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14182.6,16.3162,0.0,0.0,0.0,0.0,0.0,0.0,14.1329,0.0469948
144,500,100,2,10,1,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15806.7,20.2793,0.0,0.0,0.0,0.0,0.0,0.0,14.1548,0.0306112
