num_deliveries,opt_opts_ratio_avg
10,2.2833551971602746
20,2.254714558119625
30,1.983821906701394
40,1.7468307428404073
50,1.6885249702459157
60,1.6740552966104234
70,1.6155762404176655
80,1.615341840599024
