seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
2,10,100,8,10,5,5000,5,0.05,0.5,0,3,33,150,30,0,1,0,0,42.9697,10.7019,4667.58,295.756,4.93939,1.23744,0.0217576,0.0131126,24.5152,12.5661
6,20,100,8,10,5,5000,5,0.05,0.5,0,3,33,150,30,0,1,0,0,58.6061,9.2498,4832.92,151.727,5.60606,1.08972,0.0378182,0.0272322,74.6061,37.5783
10,30,100,8,10,5,5000,5,0.05,0.5,0,3,33,150,30,0,1,0,0,75.8182,10.1164,4891.05,67.8043,6.36364,0.866025,0.136758,0.0706386,204.152,59.0506
