seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
289,50,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,429.848,94.5499,0.0,0.0,0.0,0.0,0.0,0.0,7.23057,0.258516
305,100,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,971.091,130.718,0.0,0.0,0.0,0.0,0.0,0.0,7.49614,0.152731
321,150,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1407.76,193.91,0.0,0.0,0.0,0.0,0.0,0.0,7.48601,0.165857
337,200,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1852.97,199.525,0.0,0.0,0.0,0.0,0.0,0.0,7.52199,0.129006
353,250,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2329.73,260.031,0.0,0.0,0.0,0.0,0.0,0.0,7.51869,0.116695
369,300,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2876.33,262.84,0.0,0.0,0.0,0.0,0.0,0.0,7.55301,0.111002
577,350,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3367.15,347.729,0.0,0.0,0.0,0.0,0.0,0.0,7.47794,0.118778
593,400,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3812.7,344.536,0.0,0.0,0.0,0.0,0.0,0.0,7.47745,0.0922769
609,450,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4233.79,247.075,0.0,0.0,0.0,0.0,0.0,0.0,7.47334,0.0819933
625,500,100,2,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4730.42,391.483,0.0,0.0,0.0,0.0,0.0,0.0,7.46294,0.0874503
