seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
203,10,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,15.5758,5.23229,4576.06,322.796,5.48485,0.935414,0.0,0.0,36.7576,4.59279
207,20,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,26.0303,6.52153,4681.63,183.539,6.39394,1.04583,0.0,0.0,128.667,9.69536
211,30,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,33.9394,5.77137,4779.62,149.486,7.36364,1.19896,9.09091e-05,0.000291937,283.848,17.0697
215,40,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,47.4545,9.29748,4800.19,127.065,7.66667,1.22474,0.000666667,0.00073598,496.848,30.0406
219,50,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,52.6667,9.123,4856.61,122.644,8.87879,1.35785,0.00127273,0.000719059,767.273,47.1769
223,60,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,57.9697,5.6263,4862.82,97.4716,8.84848,1.5411,0.00263636,0.00127029,1119.55,71.8775
227,70,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,63.6364,9.37023,4825.13,85.7186,8.84848,1.32288,0.00433333,0.00126656,1482.18,51.2659
231,80,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,73.6364,11.4095,4857.75,101.524,9.78788,1.32288,0.00681818,0.00155029,1954.64,105.57
235,90,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,77.1212,10.9652,4878.57,83.7316,9.81818,1.55121,0.0101515,0.00156367,2429.24,73.8939
239,100,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,2,83.9394,9.61425,4885.75,68.4422,10.8182,1.75891,0.0144242,0.00201603,3006.09,81.4737
