seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
290,50,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,731.818,187.733,0.0,0.0,0.0,0.0,0.0,0.0,11.3442,0.650698
306,100,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1687.85,285.242,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.269475
322,150,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2656.3,469.511,0.0,0.0,0.0,0.0,0.0,0.0,12.3013,0.25691
338,200,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3782.94,477.537,0.0,0.0,0.0,0.0,0.0,0.0,12.5382,0.260414
354,250,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4783.88,551.586,0.0,0.0,0.0,0.0,0.0,0.0,12.6104,0.152538
370,300,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5779.67,587.441,0.0,0.0,0.0,0.0,0.0,0.0,12.6729,0.152846
578,350,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6630.27,648.769,0.0,0.0,0.0,0.0,0.0,0.0,12.1291,0.134828
594,400,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7654.61,758.329,0.0,0.0,0.0,0.0,0.0,0.0,12.1147,0.146867
610,450,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8854.55,757.248,0.0,0.0,0.0,0.0,0.0,0.0,12.1677,0.128613
626,500,100,4,10,5,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9552.82,705.18,0.0,0.0,0.0,0.0,0.0,0.0,12.1566,0.109541
