seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
122,10,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,35.0303,8.1259,4445.75,585.727,4.81818,1.33463,0.0,0.0,21.4242,6.88295
126,20,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,49.7576,6.98226,4643.05,248.235,5.36364,1.22474,0.0,0.0,61.3939,10.9673
130,30,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,61.5758,9.94369,4676.1,269.796,6.09091,1.28695,3.0303e-05,0.000174078,141.939,29.2024
134,40,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,69.5455,9.20968,4790.85,175.421,7.0,1.27475,0.000181818,0.000391675,219.182,34.2418
138,50,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,73.3939,10.0248,4757.44,137.067,6.51515,1.40312,0.000212121,0.000545297,327.576,55.7688
142,60,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,81.303,10.3001,4792.7,205.42,7.12121,1.32288,0.000606061,0.000704423,475.758,70.5574
146,70,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,86.6364,11.4204,4772.04,196.972,7.48485,1.39194,0.00124242,0.000791766,653.273,80.0256
150,80,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,92.0303,10.4687,4792.09,150.815,7.69697,1.40312,0.00184848,0.00117583,852.152,169.187
154,90,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,96.6364,11.338,4806.9,200.994,8.0,1.32288,0.00245455,0.0008693,1023.15,175.738
158,100,100,8,10,5,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,0,102.0,12.9687,4785.81,176.895,8.93939,1.77658,0.00330303,0.00138033,1270.3,171.776
