num_deliveries,opt_opts_ratio_avg
10,2.464709444979346
20,2.384616926190906
30,2.1905894314196845
40,2.07954375
50,1.9842120803348637
60,1.905189567087927
70,1.9489660760046792
80,1.9161115407600098
