seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
196,50,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6615.24,46.3013,0.0,0.0,0.0,0.0,0.0,0.0,14.1424,0.0809381
212,100,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15890.4,87.174,0.0,0.0,0.0,0.0,0.0,0.0,14.8427,0.0664434
228,150,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,25140.9,72.8916,0.0,0.0,0.0,0.0,0.0,0.0,15.0165,0.0372336
244,200,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,34373.3,110.458,0.0,0.0,0.0,0.0,0.0,0.0,15.0915,0.0419334
260,250,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,43619.6,115.564,0.0,0.0,0.0,0.0,0.0,0.0,15.137,0.0346552
276,300,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,52854.8,85.8307,0.0,0.0,0.0,0.0,0.0,0.0,15.1643,0.0210269
420,350,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,62127.8,120.077,0.0,0.0,0.0,0.0,0.0,0.0,15.1473,0.0258811
436,400,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,71367.1,148.403,0.0,0.0,0.0,0.0,0.0,0.0,15.1602,0.0276069
452,450,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,80605.3,125.263,0.0,0.0,0.0,0.0,0.0,0.0,15.173,0.020844
468,500,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,89903.2,118.757,0.0,0.0,0.0,0.0,0.0,0.0,15.1899,0.0180791
