num_deliveries,opt_opts_ratio_avg
10,2.0566043609827775
20,2.6312523847663702
30,2.7186871800686454
40,2.5302262312772146
50,2.200642383653386
60,2.1041224851959295
70,1.8928772648070358
80,1.8131961199468216
