seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std
161,10,100,2,10,1,2500,5,0.05,0.5,8,4,5,150,30,1,1.0,0,0,30.4,6.91375,1365.44,97.4095,4.6,0.866025,10.0,0.0,1.0,0.0,298.869,25.3159,1.0,0.0
177,20,100,2,10,1,2500,5,0.05,0.5,8,4,5,150,30,1,1.0,0,0,60.0,6.44205,2449.0,67.7673,8.0,0.0,20.0,0.0,1.0,0.0,306.125,8.47092,1.0,0.0
193,30,100,2,10,1,2500,5,0.05,0.5,8,4,5,150,30,1,1.0,0,0,67.4,6.65582,2431.97,98.8963,8.0,1.0,30.0,0.0,1.0,0.0,307.087,32.6646,1.0,0.0
209,40,100,2,10,1,2500,5,0.05,0.5,8,4,5,150,30,1,1.0,0,0,73.8,5.26308,2464.49,32.662,8.4,0.707107,40.0,0.0,1.0,0.0,294.271,17.2255,1.0,0.0
