seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
1,10,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,25.0909,5.25811,2079.78,287.11,2.42424,1.03078,0.0,0.0,23.6061,3.31662
5,20,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,39.9091,7.15176,2314.27,151.48,2.48485,1.36931,0.0,0.0,77.8485,10.2652
9,30,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,53.6667,9.53175,2314.78,155.159,2.21212,1.42522,0.0,0.0,164.333,16.0672
13,40,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,62.2727,9.68011,2259.8,230.576,1.93939,1.55121,0.000121212,0.000331434,275.576,20.1781
17,50,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,69.9697,9.24488,2336.06,144.287,2.24242,1.52069,0.000272727,0.000626135,425.97,21.5899
21,60,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,79.0909,9.08076,2332.55,124.685,2.30303,1.25,0.00106061,0.000658568,601.333,33.7681
25,70,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,88.1212,10.8419,2309.74,212.355,2.33333,1.28695,0.00124242,0.000708445,797.788,28.0691
29,80,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,95.9394,12.2345,2341.88,123.671,2.54545,1.32288,0.00212121,0.00108275,1044.52,54.5135
33,90,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,107.848,12.3772,2320.86,163.637,2.72727,1.5,0.00263636,0.00111294,1323.64,66.6045
37,100,100,8,10,1,2500,10,0.05,0.5,3,1,33,150,0,0,1,0,0,110.909,13.2579,2376.44,127.423,2.69697,1.26244,0.00333333,0.00108012,1587.55,51.4866
