num_deliveries,opt_opts_ratio_avg
10,3.1246039737054354
20,4.058199206904596
30,3.9785168188945685
40,3.529402556090597
50,3.3489205501304555
60,3.199450683343544
70,3.0404574497290424
80,2.8524573361348846
