num_deliveries,opt_opts_ratio_avg
10,3.0497579743351135
20,3.0199522692671685
30,2.661353434665511
40,2.263926168327389
50,2.2222814986434165
60,2.149215256708847
70,2.105548689469207
80,2.087614456267269
