num_deliveries,opt_opts_ratio_avg
10,2.9945060424467145
20,3.2763573789140965
30,3.051366188202728
40,2.8530701911140657
50,2.79238081338486
60,2.5505862057949713
70,2.3762344629435566
80,2.2765259339496686
