seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
494,50,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9654.94,13.5566,0.0,0.0,0.0,0.0,0.0,0.0,6.14254,0.615537
510,100,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,32730.8,131.436,0.0,0.0,0.0,0.0,0.0,0.0,7.91843,0.507033
526,150,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,55940.7,181.827,0.0,0.0,0.0,0.0,0.0,0.0,8.34848,0.439778
542,200,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,79132.1,244.905,0.0,0.0,0.0,0.0,0.0,0.0,8.42097,0.293997
558,250,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,102185.0,232.286,0.0,0.0,0.0,0.0,0.0,0.0,8.64438,0.308755
574,300,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,125432.0,268.251,0.0,0.0,0.0,0.0,0.0,0.0,8.70862,0.236053
590,350,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,148605.0,257.71,0.0,0.0,0.0,0.0,0.0,0.0,8.74009,0.341919
606,400,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,171734.0,269.596,0.0,0.0,0.0,0.0,0.0,0.0,8.69612,0.260372
622,450,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,194900.0,264.163,0.0,0.0,0.0,0.0,0.0,0.0,8.71611,0.278846
638,500,100,4,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,217981.0,257.532,0.0,0.0,0.0,0.0,0.0,0.0,8.59953,0.197635
