num_deliveries,opt_opts_ratio_avg
10,2.074809375
20,2.0498273310310804
30,1.746219434658605
40,1.4532061923329345
50,1.425330919787306
60,1.385033395249575
70,1.3588216782569524
80,1.3494116650122268
