num_deliveries,opt_opts_ratio_avg
10,2.7969301184711286
20,2.620520764728254
30,2.1901142810110894
40,2.0516582670534538
50,1.9372214665019891
60,1.9357969639994896
70,1.9469020733163205
80,1.8910578448789386
