num_deliveries,opt_opts_ratio_avg
10,1.4344132809381658
20,1.4610972972972973
30,1.5339882145628556
40,1.3694610240860927
50,1.3790573454559372
60,1.3281539111478384
70,1.3505184141589803
80,1.291033845488415
