num_deliveries,opt_opts_ratio_avg
10,3.004433100483611
20,2.738930769230769
30,2.4666673650796973
40,2.3048918386279404
50,2.2100039600039603
60,2.216032258064516
70,2.188623878591471
80,2.212378450069457
