seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
5,50,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,704.273,3.85276,0.0,0.0,0.0,0.0,0.0,0.0,7.31982,0.0452077
21,100,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1516.79,4.30116,0.0,0.0,0.0,0.0,0.0,0.0,7.56338,0.0393343
37,150,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2328.82,6.29732,0.0,0.0,0.0,0.0,0.0,0.0,7.64288,0.0392945
53,200,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3143.85,6.54313,0.0,0.0,0.0,0.0,0.0,0.0,7.68002,0.0241976
69,250,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3956.33,8.93553,0.0,0.0,0.0,0.0,0.0,0.0,7.69415,0.0219549
85,300,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4766.73,10.3682,0.0,0.0,0.0,0.0,0.0,0.0,7.71807,0.0235812
101,350,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5583.82,13.2535,0.0,0.0,0.0,0.0,0.0,0.0,7.58733,0.0217469
117,400,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6395.27,10.3637,0.0,0.0,0.0,0.0,0.0,0.0,7.59138,0.023143
133,450,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7203.82,9.56066,0.0,0.0,0.0,0.0,0.0,0.0,7.59648,0.0214498
149,500,100,2,10,1,2500,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8020.64,11.8017,0.0,0.0,0.0,0.0,0.0,0.0,7.6024,0.0161088
