num_deliveries,opt_opts_ratio_avg
10,1.9877729453436757
20,2.1300892475816857
30,2.1235218591613774
40,1.9898745952521513
50,1.8448525618129141
60,1.6268581267870401
70,1.505555203291555
80,1.4602875368942208
