seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
485,50,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3054.36,27.7669,0.0,0.0,0.0,0.0,0.0,0.0,3.83656,0.0890363
501,100,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6686.88,37.9181,0.0,0.0,0.0,0.0,0.0,0.0,3.88764,0.0528936
517,150,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,10292.8,35.5506,0.0,0.0,0.0,0.0,0.0,0.0,3.90177,0.0379784
533,200,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,13935.7,41.3839,0.0,0.0,0.0,0.0,0.0,0.0,3.90681,0.0313626
549,250,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,17548.6,64.5056,0.0,0.0,0.0,0.0,0.0,0.0,3.90812,0.030296
565,300,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,21191.9,47.6412,0.0,0.0,0.0,0.0,0.0,0.0,3.90461,0.026561
581,350,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,24811.5,56.5735,0.0,0.0,0.0,0.0,0.0,0.0,3.91946,0.0281498
597,400,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,28424.7,56.0273,0.0,0.0,0.0,0.0,0.0,0.0,3.9087,0.0272608
613,450,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,32057.4,68.7963,0.0,0.0,0.0,0.0,0.0,0.0,3.91792,0.0239285
629,500,100,2,10,1,2500,10,0.05,0.5,9,4,33,150,30,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,35706.7,74.0971,0.0,0.0,0.0,0.0,0.0,0.0,3.91947,0.0190786
