seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std
6,10,100,4,10,5,2500,10,0.05,0.5,8,1,33,150,0,1,0.5,0,0,16.6667,4.38511,853.344,232.718,2.15152,0.586302,10.0,0.0,1.0,0.0,409.631,105.761,3.23232,1.01887
22,20,100,4,10,5,2500,10,0.05,0.5,8,1,33,150,0,1,0.5,0,0,30.5455,4.77029,1514.77,176.404,4.0,0.433013,20.0,0.0,1.0,0.0,381.49,49.4242,2.84091,0.886434
38,30,100,4,10,5,2500,10,0.05,0.5,8,1,33,150,0,1,0.5,0,0,40.9697,7.00663,1989.37,218.313,5.24242,1.0,30.0,0.0,1.0,0.0,387.628,56.1118,2.99185,0.552801
54,40,100,4,10,5,2500,10,0.05,0.5,8,1,33,150,0,1,0.5,0,0,52.2727,4.1403,2385.32,102.465,6.39394,0.728869,40.0,0.0,1.0,0.0,376.349,40.1348,2.99365,0.685764
70,50,100,4,10,5,2500,10,0.05,0.5,8,1,33,150,0,1,0.5,0,0,57.9697,7.2736,2443.39,50.4567,7.06061,0.901388,50.0,0.0,1.0,0.0,351.787,47.2241,3.00932,0.492298
86,60,100,4,10,5,2500,10,0.05,0.5,8,1,33,150,0,1,0.5,0,0,62.9091,7.55961,2454.8,41.8294,7.48485,1.03078,60.0,0.0,1.0,0.0,332.883,42.6331,2.97974,0.593133
102,70,100,4,10,5,2500,10,0.05,0.5,8,1,33,150,0,1,0.5,0,0,65.697,5.52542,2454.05,46.5642,7.87879,1.18585,70.0,0.0,1.0,0.0,314.341,30.7181,3.01896,0.58564
118,80,100,4,10,5,2500,10,0.05,0.5,8,1,33,150,0,1,0.5,0,0,65.7576,6.45673,2460.22,35.3995,8.12121,0.935414,80.0,0.0,1.0,0.0,307.127,38.6604,3.00961,0.517739
