seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
97,50,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,299.545,51.0447,0.0,0.0,0.0,0.0,0.0,0.0,6.64148,0.288573
113,100,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,658.97,86.8468,0.0,0.0,0.0,0.0,0.0,0.0,6.97605,0.191076
129,150,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1012.3,91.5116,0.0,0.0,0.0,0.0,0.0,0.0,7.05902,0.134603
145,200,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1419.91,119.583,0.0,0.0,0.0,0.0,0.0,0.0,7.12512,0.142852
161,250,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1701.3,107.999,0.0,0.0,0.0,0.0,0.0,0.0,7.10576,0.0969639
177,300,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2093.94,160.736,0.0,0.0,0.0,0.0,0.0,0.0,7.14452,0.0929488
257,350,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2444.21,153.202,0.0,0.0,0.0,0.0,0.0,0.0,7.02042,0.0782763
273,400,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2874.06,159.007,0.0,0.0,0.0,0.0,0.0,0.0,7.0403,0.0673997
289,450,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3161.24,163.654,0.0,0.0,0.0,0.0,0.0,0.0,7.02793,0.0706446
305,500,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3480.24,223.95,0.0,0.0,0.0,0.0,0.0,0.0,7.01515,0.0921037
