seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
15,50,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1198.09,7.11293,0.0,0.0,0.0,0.0,0.0,0.0,7.1057,0.520198
31,100,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2848.7,9.80593,0.0,0.0,0.0,0.0,0.0,0.0,8.02952,0.410744
47,150,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4498.09,11.9726,0.0,0.0,0.0,0.0,0.0,0.0,8.07892,0.36479
63,200,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6154.33,13.5266,0.0,0.0,0.0,0.0,0.0,0.0,8.18291,0.275366
79,250,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7808.45,16.2221,0.0,0.0,0.0,0.0,0.0,0.0,8.31292,0.258644
95,300,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9455.94,15.4627,0.0,0.0,0.0,0.0,0.0,0.0,8.34856,0.255186
111,350,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11106.9,18.8572,0.0,0.0,0.0,0.0,0.0,0.0,8.30706,0.206231
127,400,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12762.5,15.749,0.0,0.0,0.0,0.0,0.0,0.0,8.32963,0.191228
143,450,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14407.2,20.5381,0.0,0.0,0.0,0.0,0.0,0.0,8.342,0.215418
159,500,100,4,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,16064.3,16.8532,0.0,0.0,0.0,0.0,0.0,0.0,8.34232,0.166017
