seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
108,50,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1395.18,7.2111,0.0,0.0,0.0,0.0,0.0,0.0,16.1132,0.0635082
124,100,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4602.36,10.4103,0.0,0.0,0.0,0.0,0.0,0.0,26.0301,0.111021
140,150,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7892.61,12.0727,0.0,0.0,0.0,0.0,0.0,0.0,28.1297,0.0616495
156,200,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11184.2,11.4823,0.0,0.0,0.0,0.0,0.0,0.0,28.9907,0.0776583
172,250,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14473.5,15.8015,0.0,0.0,0.0,0.0,0.0,0.0,29.4738,0.0539358
188,300,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,17763.5,19.1336,0.0,0.0,0.0,0.0,0.0,0.0,29.7583,0.0424714
268,350,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,21054.3,13.621,0.0,0.0,0.0,0.0,0.0,0.0,29.8324,0.0447162
284,400,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,24340.2,17.2835,0.0,0.0,0.0,0.0,0.0,0.0,29.978,0.0471769
300,450,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,27631.9,19.9468,0.0,0.0,0.0,0.0,0.0,0.0,30.0909,0.0376882
316,500,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,30923.8,20.2415,0.0,0.0,0.0,0.0,0.0,0.0,30.1866,0.0414712
