seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
41,10,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,21.9697,5.11423,2198.96,211.159,3.18182,0.75,0.0,0.0,23.3333,3.77078
45,20,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,31.3333,6.10669,2313.47,125.034,3.66667,1.08972,0.0,0.0,78.5152,8.79098
49,30,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,43.2727,10.4142,2351.14,103.511,4.33333,0.883883,0.0,0.0,164.394,18.2063
53,40,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,52.1212,7.07883,2348.95,121.815,4.48485,1.1726,0.000151515,0.00036411,266.788,12.4424
57,50,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,58.9697,9.90418,2347.17,98.4406,4.72727,1.22474,0.000181818,0.000527645,414.485,21.4898
61,60,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,68.1212,11.4285,2403.95,92.1037,5.06061,1.0,0.00115152,0.000618527,597.515,43.7139
65,70,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,74.2424,9.84895,2380.26,84.3865,5.06061,1.14564,0.00127273,0.000839372,795.061,33.2707
69,80,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,88.0303,9.12238,2416.89,53.8483,5.0,1.03078,0.00230303,0.00110354,1027.12,39.0224
73,90,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,92.5455,11.1161,2398.2,69.7092,5.45455,1.44698,0.00327273,0.000944482,1293.82,41.8259
77,100,100,8,10,1,2500,10,0.05,0.5,6,1,33,150,0,0,1,0,1,102.182,9.17352,2408.14,58.3007,5.24242,1.11803,0.00487879,0.0012688,1607.52,51.9287
