seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
109,50,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1152.55,5.65133,0.0,0.0,0.0,0.0,0.0,0.0,13.4913,0.0693962
125,100,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2797.52,5.75815,0.0,0.0,0.0,0.0,0.0,0.0,14.9862,0.0553063
141,150,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4441.61,8.75357,0.0,0.0,0.0,0.0,0.0,0.0,15.3678,0.0341562
157,200,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6088.91,8.40387,0.0,0.0,0.0,0.0,0.0,0.0,15.5624,0.0309011
173,250,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7734.82,8.36847,0.0,0.0,0.0,0.0,0.0,0.0,15.6545,0.030287
189,300,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9381.27,9.75481,0.0,0.0,0.0,0.0,0.0,0.0,15.7189,0.0254609
269,350,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11023.3,10.0608,0.0,0.0,0.0,0.0,0.0,0.0,15.7039,0.0252885
285,400,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12672.2,12.0299,0.0,0.0,0.0,0.0,0.0,0.0,15.7354,0.0269023
301,450,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14316.8,13.03,0.0,0.0,0.0,0.0,0.0,0.0,15.7564,0.0284224
317,500,100,2,10,5,5000,10,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15960.9,10.0031,0.0,0.0,0.0,0.0,0.0,0.0,15.7834,0.0237385
