seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
81,10,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,11.4545,4.41652,2303.49,126.073,2.90909,1.22474,0.0244545,0.0199125,22.7879,4.3946
85,20,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,20.1212,5.44723,2361.59,116.78,3.18182,0.612372,0.0358788,0.0330291,75.7576,8.38339
89,30,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,26.5758,5.96359,2410.96,76.8362,3.60606,1.11803,0.0615455,0.0347986,163.03,14.2664
93,40,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,32.4848,6.22556,2422.43,58.8956,3.9697,1.32288,0.0980303,0.0366491,269.485,13.9329
97,50,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,41.1818,7.60121,2435.7,53.8511,4.21212,1.0155,0.183424,0.0517663,418.212,21.1372
101,60,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,44.0303,8.84055,2446.56,39.8036,4.0303,0.918559,0.38,0.0880515,606.576,30.2174
105,70,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,46.6364,7.20598,2446.38,45.262,4.45455,1.18585,0.560455,0.136863,806.97,37.3731
109,80,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,51.1212,9.21872,2450.58,45.2156,4.0,0.968246,0.889,0.301619,1041.88,55.8561
113,90,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,56.4545,9.24355,2458.59,42.0524,4.15152,0.951972,1.28591,0.231694,1295.12,47.7088
117,100,100,8,10,1,2500,10,0.05,0.5,0,1,33,150,0,0,1,0,2,62.1818,9.56378,2449.0,39.5257,4.09091,0.984251,2.14373,0.404715,1608.91,61.1734
