seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
106,50,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,649.212,91.2601,0.0,0.0,0.0,0.0,0.0,0.0,14.5572,0.787748
122,100,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1964.21,268.035,0.0,0.0,0.0,0.0,0.0,0.0,23.3571,0.355167
138,150,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3280.27,336.74,0.0,0.0,0.0,0.0,0.0,0.0,25.2274,0.406533
154,200,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4844.79,447.327,0.0,0.0,0.0,0.0,0.0,0.0,26.0781,0.336069
170,250,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6043.42,528.827,0.0,0.0,0.0,0.0,0.0,0.0,26.6539,0.239599
186,300,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7453.03,545.716,0.0,0.0,0.0,0.0,0.0,0.0,26.8637,0.181828
266,350,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8689.91,611.687,0.0,0.0,0.0,0.0,0.0,0.0,26.5459,0.23853
282,400,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,10090.2,781.061,0.0,0.0,0.0,0.0,0.0,0.0,26.7123,0.244448
298,450,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11337.6,562.612,0.0,0.0,0.0,0.0,0.0,0.0,26.7847,0.193638
314,500,100,4,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12755.4,593.651,0.0,0.0,0.0,0.0,0.0,0.0,26.8618,0.172384
