seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
163,10,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,31.2727,7.059,4437.35,347.975,5.21212,1.07529,0.0,0.0,36.6061,4.98121
167,20,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,48.7576,8.50011,4754.73,195.129,6.42424,1.03078,0.0,0.0,131.576,11.9805
171,30,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,66.2121,10.0616,4723.51,191.653,7.24242,1.19896,0.000151515,0.00036411,284.727,18.2637
175,40,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,84.1818,13.1231,4823.02,137.54,7.72727,1.32288,0.000575758,0.000751262,497.545,26.5812
179,50,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,93.2424,11.8243,4854.48,97.6026,8.51515,1.23744,0.00133333,0.000777282,774.939,39.8611
183,60,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,105.333,13.4598,4862.73,116.904,9.21212,1.21192,0.00239394,0.00102894,1094.76,35.4908
187,70,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,111.152,13.969,4878.02,78.1961,9.69697,1.48955,0.00442424,0.00145839,1491.73,64.7688
191,80,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,126.121,12.3434,4889.42,98.0378,10.0,1.27475,0.00684848,0.00141689,1936.45,78.7895
195,90,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,132.727,10.369,4870.63,76.0077,10.8182,1.51038,0.0100606,0.00143482,2450.55,86.4881
199,100,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,1,141.03,12.9964,4908.04,81.6844,10.4545,1.26244,0.0144242,0.00156186,3017.61,119.33
