seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std
256,10,100,2,10,5,2500,5,0.05,0.5,0,4,33,150,30,1,0.5,0,0,44.2727,12.0345,1900.89,439.978,4.0303,0.770552,43.6061,20.4466,1.72424,0.281708,475.508,85.0282,4.13182,0.667777
272,20,100,2,10,5,2500,5,0.05,0.5,0,4,33,150,30,1,0.5,0,0,68.3636,9.00631,2425.68,55.5658,5.63636,0.918559,153.909,62.3704,1.78232,0.241462,436.414,56.0163,4.19105,0.425458
288,30,100,2,10,5,2500,5,0.05,0.5,0,4,33,150,30,1,0.5,0,0,83.1515,6.90164,2473.39,18.1126,6.06061,0.612372,351.485,91.6853,1.83059,0.216641,412.147,41.9063,4.10173,0.317346
304,40,100,2,10,5,2500,5,0.05,0.5,0,4,33,150,30,1,0.5,0,0,90.6061,7.45377,2476.24,26.6657,6.0,0.612372,529.212,153.784,1.92107,0.268776,417.004,44.0551,4.19033,0.314812
320,50,100,2,10,5,2500,5,0.05,0.5,0,4,33,150,30,1,0.5,0,0,92.2727,7.0146,2476.56,16.5138,6.27273,0.770552,756.0,198.967,1.87496,0.301624,400.022,47.4991,4.07417,0.357692
