seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
96,50,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,515.909,97.0197,0.0,0.0,0.0,0.0,0.0,0.0,11.6872,0.314024
112,100,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1191.42,137.81,0.0,0.0,0.0,0.0,0.0,0.0,12.9585,0.280484
128,150,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1879.42,206.51,0.0,0.0,0.0,0.0,0.0,0.0,13.3204,0.230608
144,200,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2559.61,249.89,0.0,0.0,0.0,0.0,0.0,0.0,13.5569,0.158799
160,250,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3289.09,218.26,0.0,0.0,0.0,0.0,0.0,0.0,13.6335,0.130055
176,300,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3932.42,275.153,0.0,0.0,0.0,0.0,0.0,0.0,13.679,0.136886
256,350,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4682.73,299.932,0.0,0.0,0.0,0.0,0.0,0.0,13.4898,0.105588
272,400,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5219.52,325.163,0.0,0.0,0.0,0.0,0.0,0.0,13.4683,0.109914
288,450,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5945.82,363.361,0.0,0.0,0.0,0.0,0.0,0.0,13.545,0.0809922
304,500,100,2,10,5,2500,5,0.05,0.5,9,1,33,150,0,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6634.97,346.261,0.0,0.0,0.0,0.0,0.0,0.0,13.5611,0.0956896
