seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
242,10,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,45.6061,9.77861,4582.12,282.869,4.90909,1.25,0.0,0.0,56.2424,14.7839
246,20,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,69.5758,12.0105,4732.77,214.567,5.42424,1.0,0.000151515,0.00036411,296.182,43.1306
250,30,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,93.1212,11.3434,4773.78,186.602,6.21212,1.04583,0.00142424,0.000969223,702.333,67.6865
254,40,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,106.545,10.0065,4766.8,189.91,6.48485,1.25,0.00524242,0.00162077,1330.67,118.961
258,50,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,122.03,13.7124,4839.36,149.893,6.84848,1.36931,0.0123333,0.00271186,2113.45,126.444
262,60,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,131.758,12.5026,4854.9,138.392,7.12121,0.866025,0.0283333,0.0055321,3117.67,223.204
266,70,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,148.697,15.7767,4862.39,102.005,7.45455,1.21192,0.0559394,0.00843334,4295.12,224.954
270,80,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,157.667,16.4272,4875.29,105.27,7.69697,1.26244,0.107212,0.0142099,5723.24,264.132
274,90,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,170.152,13.1865,4880.77,83.7918,7.57576,1.33463,0.182424,0.0209509,7237.52,283.53
278,100,100,8,10,1,5000,5,0.05,0.5,6,4,33,150,30,0,1,0,0,175.636,14.4435,4905.25,81.0446,7.54545,1.29904,0.314515,0.0484853,9055.58,424.605
