num_deliveries,opt_opts_ratio_avg
10,2.966252643966984
20,2.905660286989674
30,2.389366405062646
40,2.2187490478523064
50,2.1810468575827806
60,2.128026137744017
70,2.1231489618902386
80,2.1102572477318846
