seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
194,50,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3573.55,59.2073,0.0,0.0,0.0,0.0,0.0,0.0,12.2679,0.222266
210,100,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8286.64,70.3627,0.0,0.0,0.0,0.0,0.0,0.0,12.9416,0.109862
226,150,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,13002.4,64.961,0.0,0.0,0.0,0.0,0.0,0.0,13.1363,0.0654203
242,200,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,17693.4,81.2752,0.0,0.0,0.0,0.0,0.0,0.0,13.2014,0.0658037
258,250,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,22421.9,81.4469,0.0,0.0,0.0,0.0,0.0,0.0,13.2617,0.0607063
274,300,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,27130.5,100.727,0.0,0.0,0.0,0.0,0.0,0.0,13.2972,0.0536732
418,350,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,31840.2,118.387,0.0,0.0,0.0,0.0,0.0,0.0,13.0157,0.0618462
434,400,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,36554.6,110.029,0.0,0.0,0.0,0.0,0.0,0.0,13.0413,0.0559394
450,450,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,41253.0,93.3968,0.0,0.0,0.0,0.0,0.0,0.0,13.0359,0.0417388
466,500,100,4,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,45954.0,120.717,0.0,0.0,0.0,0.0,0.0,0.0,13.047,0.0472078
