seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
203,50,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3866.85,22.7569,0.0,0.0,0.0,0.0,0.0,0.0,14.0616,0.0869364
219,100,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9378.91,27.3096,0.0,0.0,0.0,0.0,0.0,0.0,15.1631,0.0487949
235,150,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14875.3,41.6957,0.0,0.0,0.0,0.0,0.0,0.0,15.4229,0.0536865
251,200,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,20370.9,38.9559,0.0,0.0,0.0,0.0,0.0,0.0,15.548,0.0362422
267,250,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,25875.4,58.5283,0.0,0.0,0.0,0.0,0.0,0.0,15.6152,0.0434511
283,300,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,31377.7,54.6946,0.0,0.0,0.0,0.0,0.0,0.0,15.6675,0.0331269
427,350,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,36890.4,54.0552,0.0,0.0,0.0,0.0,0.0,0.0,15.6297,0.0305612
443,400,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,42382.0,57.9472,0.0,0.0,0.0,0.0,0.0,0.0,15.6526,0.0265105
459,450,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,47872.7,93.6177,0.0,0.0,0.0,0.0,0.0,0.0,15.6669,0.0403991
475,500,100,4,10,1,5000,5,0.05,0.5,9,4,33,150,30,1,1.0,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,53392.9,64.9752,0.0,0.0,0.0,0.0,0.0,0.0,15.688,0.024918
