seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
123,10,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,48.7273,10.3841,4495.06,369.167,5.45455,0.883883,0.0,0.0,37.1212,5.25595
127,20,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,75.6061,12.6934,4656.42,231.885,6.51515,1.21192,0.0,0.0,136.242,15.3073
131,30,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,96.9394,10.7818,4718.67,175.397,7.51515,1.13192,0.000212121,0.000415149,282.515,16.6104
135,40,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,118.667,14.2317,4810.98,139.778,8.51515,1.42522,0.000454545,0.000616994,492.182,27.4841
139,50,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,127.485,14.056,4851.56,102.852,8.48485,1.5411,0.00136364,0.00092932,777.061,34.6437
143,60,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,151.333,11.1542,4851.62,112.4,9.09091,1.31101,0.00260606,0.00127327,1104.39,52.6168
147,70,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,167.364,15.225,4865.1,114.335,10.0606,1.36931,0.00427273,0.00100849,1500.82,83.4182
151,80,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,182.788,13.6879,4889.98,84.477,10.6667,1.58114,0.00681818,0.00126131,1917.24,75.5029
155,90,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,190.061,17.378,4880.4,101.703,10.8182,1.18585,0.0102121,0.00198049,2439.36,88.8105
159,100,100,8,10,5,5000,10,0.05,0.5,6,1,33,150,0,0,1,0,0,206.515,15.2277,4900.87,76.33,11.5152,1.46842,0.0143636,0.00201274,3003.55,74.3039
