seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
102,50,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1266.12,17.1209,0.0,0.0,0.0,0.0,0.0,0.0,11.0327,0.174514
118,100,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2903.39,19.2816,0.0,0.0,0.0,0.0,0.0,0.0,11.9817,0.087483
134,150,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4544.3,20.8971,0.0,0.0,0.0,0.0,0.0,0.0,12.228,0.0971521
150,200,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6175.76,19.3253,0.0,0.0,0.0,0.0,0.0,0.0,12.3386,0.09096
166,250,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7814.88,31.3114,0.0,0.0,0.0,0.0,0.0,0.0,12.4333,0.0646049
182,300,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9445.7,27.5483,0.0,0.0,0.0,0.0,0.0,0.0,12.4569,0.0604898
262,350,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,11089.2,24.584,0.0,0.0,0.0,0.0,0.0,0.0,11.6613,0.0629474
278,400,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12722.2,26.5224,0.0,0.0,0.0,0.0,0.0,0.0,11.6578,0.0908703
294,450,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,14351.5,31.5154,0.0,0.0,0.0,0.0,0.0,0.0,11.6877,0.0823846
310,500,100,4,10,5,2500,10,0.05,0.5,9,1,33,150,0,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15992.9,24.671,0.0,0.0,0.0,0.0,0.0,0.0,11.705,0.0564244
