seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
82,10,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,18.0303,7.05994,4692.83,263.336,4.90909,1.27475,0.0226364,0.012542,35.5152,4.7203
86,20,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,30.8788,7.04786,4842.14,114.684,5.51515,1.07529,0.0521818,0.0212698,132.364,15.9863
90,30,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,39.9091,6.36575,4890.42,85.3229,6.48485,1.27475,0.120545,0.0360816,290.455,21.6874
94,40,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,49.8788,8.22252,4891.71,95.515,7.0303,1.04583,0.379,0.108724,500.273,28.872
98,50,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,57.0,10.0716,4929.12,63.0316,6.90909,1.62019,0.748545,0.152764,764.576,36.479
102,60,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,68.1818,10.5755,4947.32,52.3445,7.54545,1.22474,1.59088,0.278377,1097.03,40.505
106,70,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,71.0303,8.87231,4956.64,38.2316,8.48485,1.1726,3.52542,0.75732,1509.88,60.9336
110,80,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,81.4242,10.7849,4952.34,48.3809,8.18182,1.32288,5.81561,1.13745,1942.91,89.2518
114,90,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,89.3333,13.6282,4947.04,48.7464,8.42424,1.22474,9.6483,1.88353,2471.45,122.685
118,100,100,8,10,1,5000,5,0.05,0.5,0,1,33,150,0,0,1,0,2,94.5758,11.6754,4962.66,34.6859,8.87879,1.46842,13.8586,1.9357,3003.27,103.264
