num_deliveries,opt_opts_ratio_avg
10,1.8421028575607437
20,1.811455066265074
30,1.5767173909898557
40,1.4310040659529937
50,1.4336190476190478
60,1.4134950737384757
70,1.4088595125839365
80,1.4457683736903326
