seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
160,10,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,18.9697,5.12033,2231.18,202.187,3.09091,0.684653,0.00281818,0.00157032,16.4848,4.96865
164,20,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,26.9697,5.48569,2404.82,71.0147,3.48485,0.968246,0.007,0.00251247,41.1212,12.0208
168,30,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,35.7273,6.10979,2401.45,94.8166,3.9697,1.22474,0.0148788,0.00569955,86.2121,20.9352
172,40,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,42.7576,9.72121,2413.48,70.0398,4.27273,0.883883,0.0231818,0.00513234,135.0,27.0497
176,50,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,44.697,9.55734,2440.15,51.3652,4.36364,0.901388,0.0319091,0.00662554,188.667,37.2852
180,60,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,51.1212,9.65258,2431.76,51.3067,4.57576,1.0155,0.0474242,0.00733157,279.212,40.1205
184,70,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,52.8182,9.10856,2446.7,49.315,4.84848,1.27475,0.0612424,0.0125699,347.909,62.3909
188,80,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,55.8485,8.58822,2457.39,40.527,5.06061,0.901388,0.0771818,0.0155029,448.091,78.2526
192,90,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,64.7576,9.30736,2465.73,31.624,5.33333,0.951972,0.10597,0.015747,604.242,74.0274
196,100,100,8,10,5,2500,5,0.05,0.5,2,1,33,150,0,0,1,0,1,67.5758,9.78529,2458.76,40.1022,5.75758,1.40312,0.131606,0.0193438,729.121,70.6912
