seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std
138,10,100,4,10,1,5000,5,0.05,0.5,0,1,33,150,0,1,0.5,0,0,52.9697,12.1513,1766.65,605.302,3.0,0.968246,89.4848,4.7697,2.92677,0.701176,596.487,114.309,2.92677,0.701176
154,20,100,4,10,1,5000,5,0.05,0.5,0,1,33,150,0,1,0.5,0,0,111.0,15.8725,4384.34,687.334,7.12121,1.11803,299.758,9.63879,2.54449,0.299586,621.175,96.2411,2.54449,0.299586
170,30,100,4,10,1,5000,5,0.05,0.5,0,1,33,150,0,1,0.5,0,0,161.758,13.8565,4877.97,86.4902,8.63636,1.28695,608.697,10.9216,2.86835,0.279173,573.135,67.9589,2.86835,0.279173
186,40,100,4,10,1,5000,5,0.05,0.5,0,1,33,150,0,1,0.5,0,0,193.545,17.6442,4897.56,90.2549,9.39394,1.07529,1023.67,11.7606,3.2492,0.298436,527.319,59.601,3.2492,0.298436
202,50,100,4,10,1,5000,5,0.05,0.5,0,1,33,150,0,1,0.5,0,0,230.939,19.8855,4947.21,45.3967,10.2424,0.968246,1528.52,14.8734,3.53089,0.248003,487.273,48.754,3.53089,0.248003
218,60,100,4,10,1,5000,5,0.05,0.5,0,1,33,150,0,1,0.5,0,0,259.242,18.7883,4961.99,30.751,10.3636,1.08972,2139.94,12.3352,3.84677,0.36373,483.353,47.8764,3.84677,0.36373
234,70,100,4,10,1,5000,5,0.05,0.5,0,1,33,150,0,1,0.5,0,0,282.303,23.4381,4976.67,22.6023,10.0303,0.883883,2801.73,18.0191,4.26569,0.392677,499.941,44.6178,4.26569,0.392677
250,80,100,4,10,1,5000,5,0.05,0.5,0,1,33,150,0,1,0.5,0,0,292.061,19.978,4980.54,18.3704,10.0606,0.75,3472.91,18.9522,4.33523,0.322432,497.646,36.2182,4.33523,0.322432
