seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
240,10,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,29.5152,6.71343,2338.36,109.285,2.60606,0.829156,0.0407273,0.0298269,25.9697,7.64853
244,20,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,45.0303,8.66561,2360.4,134.871,3.09091,0.810093,0.0649091,0.0373626,95.6364,14.3364
248,30,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,56.303,8.65117,2406.38,80.7898,3.27273,0.810093,0.116182,0.0495053,242.303,34.881
252,40,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,66.697,9.25839,2453.6,36.614,3.54545,0.866025,0.287909,0.105332,471.364,62.4955
256,50,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,73.2727,8.57785,2431.51,63.4153,3.57576,0.951972,0.561667,0.18788,740.818,66.8059
260,60,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,78.5152,8.93771,2464.91,33.7889,3.78788,1.11803,1.29473,0.486562,1151.52,88.509
264,70,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,86.1818,7.80406,2452.74,34.2723,3.69697,0.951972,2.50433,0.64219,1614.42,94.9556
268,80,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,89.9091,10.7656,2464.23,40.6036,4.0,0.75,4.88006,1.3539,2155.52,127.375
272,90,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,94.8485,9.9534,2465.48,24.5942,3.93939,1.21192,8.23382,1.67289,2783.21,129.613
276,100,100,8,10,1,2500,5,0.05,0.5,0,4,33,150,30,0,1,0,0,99.9091,10.023,2464.36,31.5568,3.72727,1.06066,13.2835,3.2024,3514.24,174.216
