seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
105,50,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,479.545,97.7084,0.0,0.0,0.0,0.0,0.0,0.0,12.7071,0.355943
121,100,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1191.42,174.784,0.0,0.0,0.0,0.0,0.0,0.0,14.2479,0.270406
137,150,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,1881.97,172.73,0.0,0.0,0.0,0.0,0.0,0.0,14.6714,0.182448
153,200,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,2483.39,266.439,0.0,0.0,0.0,0.0,0.0,0.0,14.811,0.204617
169,250,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3360.55,345.917,0.0,0.0,0.0,0.0,0.0,0.0,15.0195,0.175268
185,300,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3980.79,334.203,0.0,0.0,0.0,0.0,0.0,0.0,15.0432,0.143184
265,350,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,4556.0,308.5,0.0,0.0,0.0,0.0,0.0,0.0,14.9959,0.122552
281,400,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5268.18,342.279,0.0,0.0,0.0,0.0,0.0,0.0,15.0419,0.125811
297,450,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6044.12,288.699,0.0,0.0,0.0,0.0,0.0,0.0,15.1145,0.0908395
313,500,100,2,10,5,5000,5,0.05,0.5,9,1,33,150,0,1,1.0,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,6717.55,351.3,0.0,0.0,0.0,0.0,0.0,0.0,15.1045,0.10656
