num_deliveries,opt_opts_ratio_avg
10,2.472970110483071
20,2.758623387337667
30,2.8447393216762262
40,2.5898453858652863
50,2.417097970638424
60,2.2247985452017516
70,2.139955036977508
80,2.0859054012062446
