seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
204,50,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9518.58,7.11293,0.0,0.0,0.0,0.0,0.0,0.0,20.1454,0.0117672
220,100,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,33459.0,62.4965,0.0,0.0,0.0,0.0,0.0,0.0,28.4135,0.0633074
236,150,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,57693.4,77.3507,0.0,0.0,0.0,0.0,0.0,0.0,29.9276,0.0415302
252,200,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,81981.2,94.3025,0.0,0.0,0.0,0.0,0.0,0.0,30.5613,0.0386733
268,250,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,106223.0,77.3995,0.0,0.0,0.0,0.0,0.0,0.0,30.895,0.0221753
284,300,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,130474.0,124.392,0.0,0.0,0.0,0.0,0.0,0.0,31.1056,0.0315677
428,350,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,154737.0,100.793,0.0,0.0,0.0,0.0,0.0,0.0,31.2339,0.0213956
444,400,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,178987.0,125.033,0.0,0.0,0.0,0.0,0.0,0.0,31.3368,0.0250523
460,450,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,203176.0,94.8028,0.0,0.0,0.0,0.0,0.0,0.0,31.4084,0.0163006
476,500,100,2,10,1,5000,10,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,227518.0,139.509,0.0,0.0,0.0,0.0,0.0,0.0,31.4871,0.0213197
