seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
296,50,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,939.848,264.683,0.0,0.0,0.0,0.0,0.0,0.0,17.3337,1.00061
312,100,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3480.85,490.029,0.0,0.0,0.0,0.0,0.0,0.0,27.1618,0.330969
328,150,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,5737.7,821.016,0.0,0.0,0.0,0.0,0.0,0.0,29.0544,0.387507
344,200,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,7954.15,1078.25,0.0,0.0,0.0,0.0,0.0,0.0,29.9225,0.296202
360,250,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,9854.94,1082.05,0.0,0.0,0.0,0.0,0.0,0.0,30.1822,0.299446
376,300,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,12893.2,1268.37,0.0,0.0,0.0,0.0,0.0,0.0,30.4974,0.247415
584,350,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,15347.9,1547.29,0.0,0.0,0.0,0.0,0.0,0.0,30.6254,0.182828
600,400,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,17792.5,1375.13,0.0,0.0,0.0,0.0,0.0,0.0,30.7067,0.164995
616,450,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,20087.7,1522.86,0.0,0.0,0.0,0.0,0.0,0.0,30.8486,0.146009
632,500,100,2,10,5,5000,5,0.05,0.5,9,4,33,150,30,1,0.5,0.0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,22157.2,1801.38,0.0,0.0,0.0,0.0,0.0,0.0,30.8806,0.160159
