seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
80,10,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,11.3939,3.91263,2251.19,172.068,2.78788,1.03078,0.0331515,0.027575,23.6667,4.45814
84,20,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,20.1818,6.19705,2394.83,92.1603,3.51515,0.951972,0.0386061,0.0229782,76.0,11.8454
88,30,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,27.2121,5.2187,2413.43,59.5262,3.57576,1.07529,0.0733333,0.0275098,169.03,20.4962
92,40,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,32.0909,8.05591,2411.78,68.5988,4.18182,0.790569,0.102091,0.0414897,272.606,16.1922
96,50,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,36.1818,7.844,2429.23,59.4925,4.24242,1.03078,0.184545,0.0584236,419.636,24.0631
100,60,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,40.6667,6.55108,2429.58,43.3618,4.45455,0.918559,0.349061,0.0656653,598.394,29.0651
104,70,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,44.9091,9.49132,2438.69,55.0406,4.57576,1.28695,0.520667,0.125674,802.424,43.6993
108,80,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,50.3939,7.34821,2457.07,40.951,4.63636,1.04583,0.828152,0.20552,1036.18,52.5642
112,90,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,50.5152,9.15192,2455.07,40.8763,4.9697,1.36931,1.43482,0.57306,1300.61,47.3478
116,100,100,8,10,1,2500,5,0.05,0.5,0,1,33,150,0,0,1,0,2,58.3333,9.123,2455.82,44.832,5.09091,0.951972,2.10255,0.546014,1596.61,50.5198
