seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std
2,10,100,4,10,5,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,15.7576,3.4281,798.367,166.567,2.12121,0.353553,10.0,0.0,1.0,0.0,380.878,82.9121,3.06061,1.1769
18,20,100,4,10,5,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,28.2424,4.25022,1445.33,204.031,3.60606,0.901388,20.0,0.0,1.0,0.0,408.477,70.4115,2.92071,0.721736
34,30,100,4,10,5,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,41.6364,4.09129,2132.36,199.47,5.39394,0.883883,30.0,0.0,1.0,0.0,402.5,62.8672,2.87078,0.648839
50,40,100,4,10,5,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,50.7576,6.18481,2361.58,99.4546,6.18182,0.661438,40.0,0.0,1.0,0.0,385.758,41.5513,2.95263,0.524864
66,50,100,4,10,5,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,57.2424,5.45453,2421.29,62.9003,6.90909,1.22474,50.0,0.0,1.0,0.0,355.146,42.911,2.9329,0.606271
82,60,100,4,10,5,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,60.4545,7.27621,2459.51,39.0352,7.39394,1.0155,60.0,0.0,1.0,0.0,337.714,42.6208,2.92232,0.5318
98,70,100,4,10,5,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,63.6667,5.7264,2448.79,41.5033,7.72727,1.03078,70.0,0.0,1.0,0.0,319.685,31.4909,2.83207,0.484043
114,80,100,4,10,5,2500,5,0.05,0.5,8,1,33,150,0,1,0.5,0,0,67.5152,6.45233,2464.73,41.9089,8.0,0.866025,80.0,0.0,1.0,0.0,311.668,34.8581,2.9292,0.535919
