seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
80,10,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,10.1212,4.06784,2138.2,280.516,2.60606,0.935414,0.0,0.0,23.6667,4.45814
84,20,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,16.2424,5.11756,2293.19,173.453,2.90909,1.39194,0.0,0.0,76.0,11.8454
88,30,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,20.6667,4.09013,2197.77,193.79,2.84848,1.39194,0.0,0.0,169.03,20.4962
92,40,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,24.3333,6.33772,2294.2,186.55,3.39394,1.26244,0.000121212,0.000331434,272.606,16.1922
96,50,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,26.7273,5.5129,2287.34,208.569,3.42424,1.14564,0.000363636,0.000699025,419.636,24.0631
100,60,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,28.7273,4.96408,2310.91,114.413,3.30303,1.27475,0.000939394,0.000704423,598.394,29.0651
104,70,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,32.5152,5.91672,2284.43,168.085,3.33333,1.33463,0.00124242,0.000867118,802.424,43.6993
108,80,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,35.1212,6.13778,2312.18,153.657,3.48485,1.5,0.00172727,0.000839372,1036.18,52.5642
112,90,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,34.8485,5.59085,2299.44,138.034,3.69697,1.82859,0.00242424,0.00106155,1300.61,47.3478
116,100,100,8,10,1,2500,5,0.05,0.5,3,1,33,150,0,0,1,0,2,39.0606,6.12342,2329.09,160.938,3.93939,1.79409,0.00342424,0.00145839,1596.61,50.5198
