seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,all_flights_size_avg,all_flights_size_std,deliveries_per_flight_avg,deliveries_per_flight_std,avg_energy_per_flight_avg,avg_energy_per_flight_std,avg_weight_per_flight_avg,avg_weight_per_flight_std,n_prime_avg,n_prime_std
480,50,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,3692.55,21.4199,0.0,0.0,0.0,0.0,0.0,0.0,6.88682,0.40447
496,100,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,8798.91,32.0098,0.0,0.0,0.0,0.0,0.0,0.0,7.28425,0.22707
512,150,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,13911.5,35.9192,0.0,0.0,0.0,0.0,0.0,0.0,7.45632,0.191286
528,200,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,19023.1,30.402,0.0,0.0,0.0,0.0,0.0,0.0,7.53099,0.182737
544,250,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,24140.5,40.362,0.0,0.0,0.0,0.0,0.0,0.0,7.57762,0.123719
560,300,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,29237.2,52.5845,0.0,0.0,0.0,0.0,0.0,0.0,7.60919,0.115082
576,350,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,34335.1,35.5132,0.0,0.0,0.0,0.0,0.0,0.0,7.58168,0.098525
592,400,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,39459.0,52.8701,0.0,0.0,0.0,0.0,0.0,0.0,7.6381,0.108609
608,450,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,44564.9,61.8087,0.0,0.0,0.0,0.0,0.0,0.0,7.62984,0.103951
624,500,100,2,10,1,2500,5,0.05,0.5,9,4,33,150,30,1,0.5,0,0,-1.0,0.0,-1.0,0.0,0.0,0.0,49673.2,63.2085,0.0,0.0,0.0,0.0,0.0,0.0,7.61808,0.0849753
