seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
82,10,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,14.5758,6.14934,4369.97,400.207,4.30303,1.29904,0.0,0.0,35.5152,4.7203
86,20,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,24.4848,5.72888,4725.4,247.709,4.33333,1.59099,0.0,0.0,132.364,15.9863
90,30,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,29.303,5.50275,4647.03,321.45,5.0,1.58114,0.000151515,0.00036411,290.455,21.6874
94,40,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,34.0,5.70636,4648.29,287.024,4.84848,1.60078,0.000636364,0.000699025,500.273,28.872
98,50,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,38.8485,6.66202,4703.74,235.762,5.36364,2.01556,0.00133333,0.000957427,764.576,36.479
102,60,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,46.0303,7.40981,4718.96,259.31,4.93939,2.0078,0.00224242,0.000902438,1097.03,40.505
106,70,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,45.9091,6.95235,4648.75,308.413,5.0,2.07666,0.00366667,0.00110868,1509.88,60.9336
110,80,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,51.7273,7.94226,4685.54,295.816,4.93939,2.28446,0.00548485,0.00132574,1942.91,89.2518
114,90,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,56.7879,9.44311,4732.98,275.631,5.15152,1.8456,0.0079697,0.00175864,2471.45,122.685
118,100,100,8,10,1,5000,5,0.05,0.5,3,1,33,150,0,0,1,0,2,60.8182,9.63215,4773.81,246.718,5.57576,2.05396,0.0107879,0.00186677,3003.27,103.264
