seed,num_deliveries,max_len_road,max_interval_len,max_profit,max_weight,drone_battery,drone_load,height,distance,algorithm,solution_space,iterations,energy_unit_cost,energy_per_delivery,regularly_spaced,deliveries_starting_point,error,exponent,total_profit_avg,total_profit_std,total_energy_avg,total_energy_std,total_flights_avg,total_flights_std,running_time_avg,running_time_std,all_flights_size_avg,all_flights_size_std
83,10,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,14.3333,6.11181,4418.09,400.641,4.0303,1.48955,0.0,0.0,38.2121,5.54809
87,20,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,23.6667,6.14749,4656.88,238.757,4.90909,1.78536,0.0,0.0,130.879,9.60957
91,30,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,31.9394,6.84169,4589.1,460.172,3.69697,2.21501,0.00030303,0.000466694,285.848,23.5889
95,40,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,37.2424,8.94088,4668.4,328.011,3.81818,2.17227,0.000727273,0.000761279,502.394,34.5629
99,50,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,43.2424,7.26305,4650.41,339.538,3.75758,2.31166,0.00136364,0.000994302,775.515,41.3291
103,60,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,50.3939,9.40392,4613.73,329.387,3.0303,1.82859,0.00248485,0.00097215,1108.45,58.6006
107,70,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,53.7576,8.13569,4631.41,299.955,3.69697,2.21501,0.0039697,0.0013575,1484.09,67.6002
111,80,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,58.4545,6.71794,4738.71,248.487,3.06061,1.22474,0.00584848,0.00167931,1937.18,50.5693
115,90,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,64.8485,10.0658,4728.59,217.207,3.81818,1.92841,0.00824242,0.00141488,2438.97,91.5458
119,100,100,8,10,1,5000,10,0.05,0.5,3,1,33,150,0,0,1,0,2,70.7273,7.60868,4754.46,205.288,4.0303,1.96055,0.0112424,0.00169614,3003.06,95.4761
