num_deliveries,opt_opts_ratio_avg
10,2.0872631046425654
20,1.9619219168900803
30,1.8068807773606335
40,1.6980275116801957
50,1.624266099174999
60,1.626484657154671
70,1.625000462443998
80,1.6444946198855324
