num_deliveries,opt_opts_ratio_avg
10,1.5306164827159674
20,1.327815112276676
30,1.3185630162431332
40,1.3391819862519347
50,1.3100373848167624
60,1.2720520645659448
70,1.2754791043756535
80,1.2900885760554803
